Date,Close
05/06/2015 16:00:00,16.61
08/06/2015 16:00:00,17.09
09/06/2015 16:00:00,17.07
10/06/2015 16:00:00,16.71
11/06/2015 16:00:00,16.76
12/06/2015 16:00:00,16.71
15/06/2015 16:00:00,16.69
16/06/2015 16:00:00,16.87
17/06/2015 16:00:00,17.36
18/06/2015 16:00:00,17.46
19/06/2015 16:00:00,17.5
22/06/2015 16:00:00,17.32
23/06/2015 16:00:00,17.84
24/06/2015 16:00:00,17.68
25/06/2015 16:00:00,17.92
26/06/2015 16:00:00,17.81
29/06/2015 16:00:00,17.47
30/06/2015 16:00:00,17.88
01/07/2015 16:00:00,17.94
02/07/2015 16:00:00,18.67
06/07/2015 16:00:00,18.65
07/07/2015 16:00:00,17.86
08/07/2015 16:00:00,17
09/07/2015 16:00:00,17.19
10/07/2015 16:00:00,17.28
13/07/2015 16:00:00,17.48
14/07/2015 16:00:00,17.71
15/07/2015 16:00:00,17.54
16/07/2015 16:00:00,17.78
17/07/2015 16:00:00,18.31
20/07/2015 16:00:00,18.82
21/07/2015 16:00:00,17.78
22/07/2015 16:00:00,17.86
23/07/2015 16:00:00,17.81
24/07/2015 16:00:00,17.69
27/07/2015 16:00:00,16.87
28/07/2015 16:00:00,17.65
29/07/2015 16:00:00,17.59
30/07/2015 16:00:00,17.79
31/07/2015 16:00:00,17.74
03/08/2015 16:00:00,17.33
04/08/2015 16:00:00,17.75
05/08/2015 16:00:00,18.01
06/08/2015 16:00:00,16.41
07/08/2015 16:00:00,16.17
10/08/2015 16:00:00,16.08
11/08/2015 16:00:00,15.82
12/08/2015 16:00:00,15.88
13/08/2015 16:00:00,16.17
14/08/2015 16:00:00,16.21
17/08/2015 16:00:00,17
18/08/2015 16:00:00,17.38
19/08/2015 16:00:00,17.02
20/08/2015 16:00:00,16.15
21/08/2015 16:00:00,15.38
24/08/2015 16:00:00,14.59
25/08/2015 16:00:00,14.67
26/08/2015 16:00:00,14.99
27/08/2015 16:00:00,16.2
28/08/2015 16:00:00,16.57
31/08/2015 16:00:00,16.6
01/09/2015 16:00:00,15.91
02/09/2015 16:00:00,16.51
03/09/2015 16:00:00,16.37
04/09/2015 16:00:00,16.13
08/09/2015 16:00:00,16.54
09/09/2015 16:00:00,16.59
10/09/2015 16:00:00,16.57
11/09/2015 16:00:00,16.68
14/09/2015 16:00:00,16.88
15/09/2015 16:00:00,16.9
16/09/2015 16:00:00,17.48
17/09/2015 16:00:00,17.47
18/09/2015 16:00:00,17.37
21/09/2015 16:00:00,17.61
22/09/2015 16:00:00,17.4
23/09/2015 16:00:00,17.4
24/09/2015 16:00:00,17.54
25/09/2015 16:00:00,17.13
28/09/2015 16:00:00,16.56
29/09/2015 16:00:00,16.44
30/09/2015 16:00:00,16.56
01/10/2015 16:00:00,15.99
02/10/2015 16:00:00,16.5
05/10/2015 16:00:00,16.41
06/10/2015 16:00:00,16.1
07/10/2015 16:00:00,15.46
08/10/2015 16:00:00,15.11
09/10/2015 16:00:00,14.71
12/10/2015 16:00:00,14.37
13/10/2015 16:00:00,14.62
14/10/2015 16:00:00,14.46
15/10/2015 16:00:00,14.75
16/10/2015 16:00:00,15.13
19/10/2015 16:00:00,15.21
20/10/2015 16:00:00,14.2
21/10/2015 16:00:00,14.01
22/10/2015 16:00:00,14.11
23/10/2015 16:00:00,13.94
26/10/2015 16:00:00,14.35
27/10/2015 16:00:00,14.02
28/10/2015 16:00:00,14.2
29/10/2015 16:00:00,14.11
30/10/2015 16:00:00,13.8
02/11/2015 16:00:00,14.25
03/11/2015 16:00:00,13.89
04/11/2015 16:00:00,15.44
05/11/2015 16:00:00,15.45
06/11/2015 16:00:00,15.49
09/11/2015 16:00:00,15.02
10/11/2015 16:00:00,14.43
11/11/2015 16:00:00,14.61
12/11/2015 16:00:00,14.2
13/11/2015 16:00:00,13.81
16/11/2015 16:00:00,14.29
17/11/2015 16:00:00,14.27
18/11/2015 16:00:00,14.74
19/11/2015 16:00:00,14.79
20/11/2015 16:00:00,14.67
23/11/2015 16:00:00,14.52
24/11/2015 16:00:00,14.55
25/11/2015 16:00:00,15.31
27/11/2015 16:00:00,15.44
30/11/2015 16:00:00,15.35
01/12/2015 16:00:00,15.81
02/12/2015 16:00:00,15.47
03/12/2015 16:00:00,15.51
04/12/2015 16:00:00,15.36
07/12/2015 16:00:00,15.41
08/12/2015 16:00:00,15.11
09/12/2015 16:00:00,14.97
10/12/2015 16:00:00,15.14
11/12/2015 16:00:00,14.47
14/12/2015 16:00:00,14.57
15/12/2015 16:00:00,14.74
16/12/2015 16:00:00,15.63
17/12/2015 16:00:00,15.56
18/12/2015 16:00:00,15.36
21/12/2015 16:00:00,15.5
22/12/2015 16:00:00,15.33
23/12/2015 16:00:00,15.31
24/12/2015 16:00:00,15.37
28/12/2015 16:00:00,15.26
29/12/2015 16:00:00,15.81
30/12/2015 16:00:00,15.87
31/12/2015 16:00:00,16
04/01/2016 16:00:00,14.89
05/01/2016 16:00:00,14.9
06/01/2016 16:00:00,14.6
07/01/2016 16:00:00,14.38
08/01/2016 16:00:00,14.07
11/01/2016 16:00:00,13.86
12/01/2016 16:00:00,14
13/01/2016 16:00:00,13.35
14/01/2016 16:00:00,13.75
15/01/2016 16:00:00,13.67
19/01/2016 16:00:00,13.65
20/01/2016 16:00:00,13.25
21/01/2016 16:00:00,13.33
22/01/2016 16:00:00,13.5
25/01/2016 16:00:00,13.09
26/01/2016 16:00:00,12.9
27/01/2016 16:00:00,12.54
28/01/2016 16:00:00,12.65
29/01/2016 16:00:00,12.75
01/02/2016 16:00:00,13.13
02/02/2016 16:00:00,12.19
03/02/2016 16:00:00,11.57
04/02/2016 16:00:00,11.69
05/02/2016 16:00:00,10.84
08/02/2016 16:00:00,9.87
09/02/2016 16:00:00,9.88
10/02/2016 16:00:00,9.58
11/02/2016 16:00:00,10.03
12/02/2016 16:00:00,10.07
16/02/2016 16:00:00,10.34
17/02/2016 16:00:00,11.25
18/02/2016 16:00:00,11.12
19/02/2016 16:00:00,11.11
22/02/2016 16:00:00,11.85
23/02/2016 16:00:00,11.81
24/02/2016 16:00:00,11.93
25/02/2016 16:00:00,12.5
26/02/2016 16:00:00,12.69
29/02/2016 16:00:00,12.8
01/03/2016 16:00:00,12.42
02/03/2016 16:00:00,12.56
03/03/2016 16:00:00,13.05
04/03/2016 16:00:00,13.4
07/03/2016 16:00:00,13.69
08/03/2016 16:00:00,13.51
09/03/2016 16:00:00,13.91
10/03/2016 16:00:00,13.68
11/03/2016 16:00:00,13.83
14/03/2016 16:00:00,14.34
15/03/2016 16:00:00,14.56
16/03/2016 16:00:00,14.8
17/03/2016 16:00:00,15.09
18/03/2016 16:00:00,15.52
21/03/2016 16:00:00,15.89
22/03/2016 16:00:00,15.62
23/03/2016 16:00:00,14.84
24/03/2016 16:00:00,15.18
28/03/2016 16:00:00,15.35
29/03/2016 16:00:00,15.34
30/03/2016 16:00:00,15.13
31/03/2016 16:00:00,15.32
01/04/2016 16:00:00,15.84
04/04/2016 16:00:00,16.47
05/04/2016 16:00:00,17.03
06/04/2016 16:00:00,17.69
07/04/2016 16:00:00,17.15
08/04/2016 16:00:00,16.67
11/04/2016 16:00:00,16.66
12/04/2016 16:00:00,16.52
13/04/2016 16:00:00,16.97
14/04/2016 16:00:00,16.79
15/04/2016 16:00:00,16.97
18/04/2016 16:00:00,16.93
19/04/2016 16:00:00,16.49
20/04/2016 16:00:00,16.66
21/04/2016 16:00:00,16.55
22/04/2016 16:00:00,16.92
25/04/2016 16:00:00,16.79
26/04/2016 16:00:00,16.92
27/04/2016 16:00:00,16.76
28/04/2016 16:00:00,16.51
29/04/2016 16:00:00,16.05
02/05/2016 16:00:00,16.12
03/05/2016 16:00:00,15.49
04/05/2016 16:00:00,14.84
05/05/2016 16:00:00,14.1
06/05/2016 16:00:00,14.33
09/05/2016 16:00:00,13.93
10/05/2016 16:00:00,13.91
11/05/2016 16:00:00,13.93
12/05/2016 16:00:00,13.82
13/05/2016 16:00:00,13.84
16/05/2016 16:00:00,13.89
17/05/2016 16:00:00,13.64
18/05/2016 16:00:00,14.08
19/05/2016 16:00:00,14.35
20/05/2016 16:00:00,14.69
23/05/2016 16:00:00,14.41
24/05/2016 16:00:00,14.53
25/05/2016 16:00:00,14.64
26/05/2016 16:00:00,15.01
27/05/2016 16:00:00,14.87
31/05/2016 16:00:00,14.88
01/06/2016 16:00:00,14.64
02/06/2016 16:00:00,14.6
03/06/2016 16:00:00,14.6
06/06/2016 16:00:00,14.71
07/06/2016 16:00:00,15.49
08/06/2016 16:00:00,15.7
09/06/2016 16:00:00,15.29
10/06/2016 16:00:00,14.59
13/06/2016 16:00:00,14.52
14/06/2016 16:00:00,14.33
15/06/2016 16:00:00,14.51
16/06/2016 16:00:00,14.53
17/06/2016 16:00:00,14.36
20/06/2016 16:00:00,14.65
21/06/2016 16:00:00,14.64
22/06/2016 16:00:00,13.11
23/06/2016 16:00:00,13.09
24/06/2016 16:00:00,12.88
27/06/2016 16:00:00,13.24
28/06/2016 16:00:00,13.45
29/06/2016 16:00:00,14.01
30/06/2016 16:00:00,14.15
01/07/2016 16:00:00,14.43
05/07/2016 16:00:00,14.27
06/07/2016 16:00:00,14.3
07/07/2016 16:00:00,14.4
08/07/2016 16:00:00,14.45
11/07/2016 16:00:00,14.99
12/07/2016 16:00:00,14.98
13/07/2016 16:00:00,14.84
14/07/2016 16:00:00,14.77
15/07/2016 16:00:00,14.69
18/07/2016 16:00:00,15.08
19/07/2016 16:00:00,15.02
20/07/2016 16:00:00,15.22
21/07/2016 16:00:00,14.7
22/07/2016 16:00:00,14.82
25/07/2016 16:00:00,15.33
26/07/2016 16:00:00,15.3
27/07/2016 16:00:00,15.23
28/07/2016 16:00:00,15.37
29/07/2016 16:00:00,15.65
01/08/2016 16:00:00,15.33
02/08/2016 16:00:00,15.15
03/08/2016 16:00:00,15.05
04/08/2016 16:00:00,15.37
05/08/2016 16:00:00,15.34
08/08/2016 16:00:00,15.08
09/08/2016 16:00:00,15.27
10/08/2016 16:00:00,15.04
11/08/2016 16:00:00,14.99
12/08/2016 16:00:00,15.04
15/08/2016 16:00:00,15.04
16/08/2016 16:00:00,14.91
17/08/2016 16:00:00,14.88
18/08/2016 16:00:00,14.9
19/08/2016 16:00:00,15
22/08/2016 16:00:00,14.86
23/08/2016 16:00:00,14.99
24/08/2016 16:00:00,14.84
25/08/2016 16:00:00,14.73
26/08/2016 16:00:00,14.67
29/08/2016 16:00:00,14.35
30/08/2016 16:00:00,14.09
31/08/2016 16:00:00,14.13
01/09/2016 16:00:00,13.38
02/09/2016 16:00:00,13.19
06/09/2016 16:00:00,13.52
07/09/2016 16:00:00,13.45
08/09/2016 16:00:00,13.16
09/09/2016 16:00:00,12.96
12/09/2016 16:00:00,13.22
13/09/2016 16:00:00,13.07
14/09/2016 16:00:00,13.09
15/09/2016 16:00:00,13.36
16/09/2016 16:00:00,13.69
19/09/2016 16:00:00,13.76
20/09/2016 16:00:00,13.64
21/09/2016 16:00:00,13.68
22/09/2016 16:00:00,13.76
23/09/2016 16:00:00,13.83
26/09/2016 16:00:00,13.93
27/09/2016 16:00:00,13.72
28/09/2016 16:00:00,13.75
29/09/2016 16:00:00,13.38
30/09/2016 16:00:00,13.6
03/10/2016 16:00:00,14.25
04/10/2016 16:00:00,14.09
05/10/2016 16:00:00,13.9
06/10/2016 16:00:00,13.4
07/10/2016 16:00:00,13.11
10/10/2016 16:00:00,13.4
11/10/2016 16:00:00,13.34
12/10/2016 16:00:00,13.43
13/10/2016 16:00:00,13.35
14/10/2016 16:00:00,13.1
17/10/2016 16:00:00,12.93
18/10/2016 16:00:00,13.27
19/10/2016 16:00:00,13.57
20/10/2016 16:00:00,13.27
21/10/2016 16:00:00,13.34
24/10/2016 16:00:00,13.52
25/10/2016 16:00:00,13.49
26/10/2016 16:00:00,13.48
27/10/2016 16:00:00,13.6
28/10/2016 16:00:00,13.33
31/10/2016 16:00:00,13.18
01/11/2016 16:00:00,12.72
02/11/2016 16:00:00,12.53
03/11/2016 16:00:00,12.49
04/11/2016 16:00:00,12.7
07/11/2016 16:00:00,12.88
08/11/2016 16:00:00,13
09/11/2016 16:00:00,12.67
10/11/2016 16:00:00,12.36
11/11/2016 16:00:00,12.57
14/11/2016 16:00:00,12.1
15/11/2016 16:00:00,12.25
16/11/2016 16:00:00,12.26
17/11/2016 16:00:00,12.58
18/11/2016 16:00:00,12.33
21/11/2016 16:00:00,12.3
22/11/2016 16:00:00,12.74
23/11/2016 16:00:00,12.88
25/11/2016 16:00:00,13.11
28/11/2016 16:00:00,13.07
29/11/2016 16:00:00,12.64
30/11/2016 16:00:00,12.63
01/12/2016 16:00:00,12.13
02/12/2016 16:00:00,12.1
05/12/2016 16:00:00,12.45
06/12/2016 16:00:00,12.39
07/12/2016 16:00:00,12.88
08/12/2016 16:00:00,12.82
09/12/2016 16:00:00,12.81
12/12/2016 16:00:00,12.83
13/12/2016 16:00:00,13.21
14/12/2016 16:00:00,13.25
15/12/2016 16:00:00,13.17
16/12/2016 16:00:00,13.5
19/12/2016 16:00:00,13.52
20/12/2016 16:00:00,13.92
21/12/2016 16:00:00,13.85
22/12/2016 16:00:00,13.9
23/12/2016 16:00:00,14.22
27/12/2016 16:00:00,14.64
28/12/2016 16:00:00,14.65
29/12/2016 16:00:00,14.31
30/12/2016 16:00:00,14.25
03/01/2017 16:00:00,14.47
04/01/2017 16:00:00,15.13
05/01/2017 16:00:00,15.12
06/01/2017 16:00:00,15.27
09/01/2017 16:00:00,15.42
10/01/2017 16:00:00,15.32
11/01/2017 16:00:00,15.32
12/01/2017 16:00:00,15.31
13/01/2017 16:00:00,15.85
17/01/2017 16:00:00,15.71
18/01/2017 16:00:00,15.89
19/01/2017 16:00:00,16.25
20/01/2017 16:00:00,16.32
23/01/2017 16:00:00,16.59
24/01/2017 16:00:00,16.97
25/01/2017 16:00:00,16.96
26/01/2017 16:00:00,16.83
27/01/2017 16:00:00,16.86
30/01/2017 16:00:00,16.71
31/01/2017 16:00:00,16.8
01/02/2017 16:00:00,16.62
02/02/2017 16:00:00,16.77
03/02/2017 16:00:00,16.76
06/02/2017 16:00:00,17.18
07/02/2017 16:00:00,17.17
08/02/2017 16:00:00,17.47
09/02/2017 16:00:00,17.95
10/02/2017 16:00:00,17.95
13/02/2017 16:00:00,18.71
14/02/2017 16:00:00,18.73
15/02/2017 16:00:00,18.65
16/02/2017 16:00:00,17.93
17/02/2017 16:00:00,18.15
21/02/2017 16:00:00,18.49
22/02/2017 16:00:00,18.23
23/02/2017 16:00:00,17.07
24/02/2017 16:00:00,17.13
27/02/2017 16:00:00,16.42
28/02/2017 16:00:00,16.67
01/03/2017 16:00:00,16.67
02/03/2017 16:00:00,16.7
03/03/2017 16:00:00,16.77
06/03/2017 16:00:00,16.75
07/03/2017 16:00:00,16.57
08/03/2017 16:00:00,16.46
09/03/2017 16:00:00,16.33
10/03/2017 16:00:00,16.25
13/03/2017 16:00:00,16.41
14/03/2017 16:00:00,17.2
15/03/2017 16:00:00,17.05
16/03/2017 16:00:00,17.47
17/03/2017 16:00:00,17.43
20/03/2017 16:00:00,17.46
21/03/2017 16:00:00,16.71
22/03/2017 16:00:00,17
23/03/2017 16:00:00,16.99
24/03/2017 16:00:00,17.54
27/03/2017 16:00:00,18.01
28/03/2017 16:00:00,18.5
29/03/2017 16:00:00,18.49
30/03/2017 16:00:00,18.53
31/03/2017 16:00:00,18.55
03/04/2017 16:00:00,19.9
04/04/2017 16:00:00,20.25
05/04/2017 16:00:00,19.67
06/04/2017 16:00:00,19.91
07/04/2017 16:00:00,20.17
10/04/2017 16:00:00,20.83
11/04/2017 16:00:00,20.58
12/04/2017 16:00:00,19.79
13/04/2017 16:00:00,20.27
17/04/2017 16:00:00,20.1
18/04/2017 16:00:00,20.02
19/04/2017 16:00:00,20.37
20/04/2017 16:00:00,20.17
21/04/2017 16:00:00,20.37
24/04/2017 16:00:00,20.54
25/04/2017 16:00:00,20.92
26/04/2017 16:00:00,20.68
27/04/2017 16:00:00,20.58
28/04/2017 16:00:00,20.94
01/05/2017 16:00:00,21.52
02/05/2017 16:00:00,21.26
03/05/2017 16:00:00,20.73
04/05/2017 16:00:00,19.7
05/05/2017 16:00:00,20.56
08/05/2017 16:00:00,20.48
09/05/2017 16:00:00,21.42
10/05/2017 16:00:00,21.68
11/05/2017 16:00:00,21.54
12/05/2017 16:00:00,21.65
15/05/2017 16:00:00,21.06
16/05/2017 16:00:00,21.13
17/05/2017 16:00:00,20.41
18/05/2017 16:00:00,20.87
19/05/2017 16:00:00,20.72
22/05/2017 16:00:00,20.69
23/05/2017 16:00:00,20.26
24/05/2017 16:00:00,20.68
25/05/2017 16:00:00,21.12
26/05/2017 16:00:00,21.68
30/05/2017 16:00:00,22.34
31/05/2017 16:00:00,22.73
01/06/2017 16:00:00,22.69
02/06/2017 16:00:00,22.66
05/06/2017 16:00:00,23.15
06/06/2017 16:00:00,23.52
07/06/2017 16:00:00,23.98
08/06/2017 16:00:00,24.67
09/06/2017 16:00:00,23.82
12/06/2017 16:00:00,23.93
13/06/2017 16:00:00,25.06
14/06/2017 16:00:00,25.38
15/06/2017 16:00:00,25.02
16/06/2017 16:00:00,24.76
19/06/2017 16:00:00,24.65
20/06/2017 16:00:00,24.82
21/06/2017 16:00:00,25.09
22/06/2017 16:00:00,25.51
23/06/2017 16:00:00,25.56
26/06/2017 16:00:00,25.17
27/06/2017 16:00:00,24.16
28/06/2017 16:00:00,24.75
29/06/2017 16:00:00,24.05
30/06/2017 16:00:00,24.11
03/07/2017 16:00:00,23.51
05/07/2017 16:00:00,21.81
06/07/2017 16:00:00,20.59
07/07/2017 16:00:00,20.88
10/07/2017 16:00:00,21.07
11/07/2017 16:00:00,21.81
12/07/2017 16:00:00,21.97
13/07/2017 16:00:00,21.56
14/07/2017 16:00:00,21.85
17/07/2017 16:00:00,21.3
18/07/2017 16:00:00,21.88
19/07/2017 16:00:00,21.68
20/07/2017 16:00:00,21.99
21/07/2017 16:00:00,21.89
24/07/2017 16:00:00,22.83
25/07/2017 16:00:00,22.64
26/07/2017 16:00:00,22.92
27/07/2017 16:00:00,22.3
28/07/2017 16:00:00,22.34
31/07/2017 16:00:00,21.56
01/08/2017 16:00:00,21.3
02/08/2017 16:00:00,21.73
03/08/2017 16:00:00,23.14
04/08/2017 16:00:00,23.79
07/08/2017 16:00:00,23.68
08/08/2017 16:00:00,24.35
09/08/2017 16:00:00,24.24
10/08/2017 16:00:00,23.69
11/08/2017 16:00:00,23.86
14/08/2017 16:00:00,24.25
15/08/2017 16:00:00,24.16
16/08/2017 16:00:00,24.19
17/08/2017 16:00:00,23.46
18/08/2017 16:00:00,23.16
21/08/2017 16:00:00,22.52
22/08/2017 16:00:00,22.76
23/08/2017 16:00:00,23.52
24/08/2017 16:00:00,23.53
25/08/2017 16:00:00,23.2
28/08/2017 16:00:00,23.04
29/08/2017 16:00:00,23.16
30/08/2017 16:00:00,23.55
