Date,Close
29/04/2020 16:00:00,71.93
30/04/2020 16:00:00,73.45
01/05/2020 16:00:00,72.27
04/05/2020 16:00:00,73.29
05/05/2020 16:00:00,74.39
06/05/2020 16:00:00,75.16
07/05/2020 16:00:00,75.94
08/05/2020 16:00:00,77.53
11/05/2020 16:00:00,78.75
12/05/2020 16:00:00,77.85
13/05/2020 16:00:00,76.91
14/05/2020 16:00:00,77.39
15/05/2020 16:00:00,76.93
18/05/2020 16:00:00,78.74
19/05/2020 16:00:00,78.29
20/05/2020 16:00:00,79.81
21/05/2020 16:00:00,79.21
22/05/2020 16:00:00,79.72
26/05/2020 16:00:00,79.18
27/05/2020 16:00:00,79.53
28/05/2020 16:00:00,79.56
29/05/2020 16:00:00,79.49
01/06/2020 16:00:00,80.46
02/06/2020 16:00:00,80.83
03/06/2020 16:00:00,81.28
04/06/2020 16:00:00,80.58
05/06/2020 16:00:00,82.88
08/06/2020 16:00:00,83.37
09/06/2020 16:00:00,86
10/06/2020 16:00:00,88.21
11/06/2020 16:00:00,83.98
12/06/2020 16:00:00,84.7
15/06/2020 16:00:00,85.75
16/06/2020 16:00:00,88.02
17/06/2020 16:00:00,87.9
18/06/2020 16:00:00,87.93
19/06/2020 16:00:00,87.43
22/06/2020 16:00:00,89.72
23/06/2020 16:00:00,91.63
24/06/2020 16:00:00,90.02
25/06/2020 16:00:00,91.21
26/06/2020 16:00:00,88.41
29/06/2020 16:00:00,90.45
30/06/2020 16:00:00,91.2
01/07/2020 16:00:00,91.03
02/07/2020 16:00:00,91.03
06/07/2020 16:00:00,93.46
07/07/2020 16:00:00,93.17
08/07/2020 16:00:00,95.34
09/07/2020 16:00:00,95.68
10/07/2020 16:00:00,95.92
13/07/2020 16:00:00,95.48
14/07/2020 16:00:00,97.06
15/07/2020 16:00:00,97.73
16/07/2020 16:00:00,96.52
17/07/2020 16:00:00,96.33
20/07/2020 16:00:00,98.36
21/07/2020 16:00:00,97
22/07/2020 16:00:00,97.27
23/07/2020 16:00:00,92.85
24/07/2020 16:00:00,92.62
27/07/2020 16:00:00,94.81
28/07/2020 16:00:00,93.25
29/07/2020 16:00:00,95.04
30/07/2020 16:00:00,96.19
31/07/2020 16:00:00,106.26
03/08/2020 16:00:00,108.94
04/08/2020 16:00:00,109.67
05/08/2020 16:00:00,110.06
06/08/2020 16:00:00,113.9
07/08/2020 16:00:00,111.11
10/08/2020 16:00:00,112.73
11/08/2020 16:00:00,109.38
12/08/2020 16:00:00,113.01
13/08/2020 16:00:00,115.01
14/08/2020 16:00:00,114.91
17/08/2020 16:00:00,114.61
18/08/2020 16:00:00,115.56
19/08/2020 16:00:00,115.71
20/08/2020 16:00:00,118.28
21/08/2020 16:00:00,124.37
24/08/2020 16:00:00,125.86
25/08/2020 16:00:00,124.83
26/08/2020 16:00:00,126.52
27/08/2020 16:00:00,125.01
28/08/2020 16:00:00,124.81
31/08/2020 16:00:00,129.04
01/09/2020 16:00:00,134.18
02/09/2020 16:00:00,131.4
03/09/2020 16:00:00,120.88
04/09/2020 16:00:00,120.96
08/09/2020 16:00:00,112.82
09/09/2020 16:00:00,117.32
10/09/2020 16:00:00,113.49
11/09/2020 16:00:00,112
14/09/2020 16:00:00,115.36
15/09/2020 16:00:00,115.54
16/09/2020 16:00:00,112.13
17/09/2020 16:00:00,110.34
18/09/2020 16:00:00,106.84
21/09/2020 16:00:00,110.08
22/09/2020 16:00:00,111.81
23/09/2020 16:00:00,107.12
24/09/2020 16:00:00,108.22
25/09/2020 16:00:00,112.28
28/09/2020 16:00:00,114.96
29/09/2020 16:00:00,114.09
30/09/2020 16:00:00,115.81
01/10/2020 16:00:00,116.79
02/10/2020 16:00:00,113.02
05/10/2020 16:00:00,116.5
06/10/2020 16:00:00,113.16
07/10/2020 16:00:00,115.08
08/10/2020 16:00:00,114.97
09/10/2020 16:00:00,116.97
12/10/2020 16:00:00,124.4
13/10/2020 16:00:00,121.1
14/10/2020 16:00:00,121.19
15/10/2020 16:00:00,120.71
16/10/2020 16:00:00,119.02
19/10/2020 16:00:00,115.98
20/10/2020 16:00:00,117.51
21/10/2020 16:00:00,116.87
22/10/2020 16:00:00,115.75
23/10/2020 16:00:00,115.04
26/10/2020 16:00:00,115.05
27/10/2020 16:00:00,116.6
28/10/2020 16:00:00,111.2
29/10/2020 16:00:00,115.32
30/10/2020 16:00:00,108.86
02/11/2020 16:00:00,108.77
03/11/2020 16:00:00,110.44
04/11/2020 16:00:00,114.95
05/11/2020 16:00:00,119.03
06/11/2020 16:00:00,118.69
09/11/2020 16:00:00,116.32
10/11/2020 16:00:00,115.97
11/11/2020 16:00:00,119.49
12/11/2020 16:00:00,119.21
13/11/2020 16:00:00,119.26
16/11/2020 16:00:00,120.3
17/11/2020 16:00:00,119.39
18/11/2020 16:00:00,118.03
19/11/2020 16:00:00,118.64
20/11/2020 16:00:00,117.34
23/11/2020 16:00:00,113.85
24/11/2020 16:00:00,115.17
25/11/2020 16:00:00,116.03
27/11/2020 13:00:00,116.59
30/11/2020 16:00:00,119.05
01/12/2020 16:00:00,122.72
02/12/2020 16:00:00,123.08
03/12/2020 16:00:00,122.94
04/12/2020 16:00:00,122.25
07/12/2020 16:00:00,123.75
08/12/2020 16:00:00,124.38
09/12/2020 16:00:00,121.78
10/12/2020 16:00:00,123.24
11/12/2020 16:00:00,122.41
14/12/2020 16:00:00,121.78
15/12/2020 16:00:00,127.88
16/12/2020 16:00:00,127.81
17/12/2020 16:00:00,128.7
18/12/2020 16:00:00,126.66
21/12/2020 16:00:00,128.23
22/12/2020 16:00:00,131.88
23/12/2020 16:00:00,130.96
24/12/2020 13:00:00,131.97
28/12/2020 16:00:00,136.69
29/12/2020 16:00:00,134.87
30/12/2020 16:00:00,133.72
31/12/2020 16:00:00,132.69
04/01/2021 16:00:00,129.41
05/01/2021 16:00:00,131.01
06/01/2021 16:00:00,126.6
07/01/2021 16:00:00,130.92
08/01/2021 16:00:00,132.05
11/01/2021 16:00:00,128.98
12/01/2021 16:00:00,128.8
13/01/2021 16:00:00,130.89
14/01/2021 16:00:00,128.91
15/01/2021 16:00:00,127.14
19/01/2021 16:00:00,127.83
20/01/2021 16:00:00,132.03
21/01/2021 16:00:00,136.87
22/01/2021 16:00:00,139.07
25/01/2021 16:00:00,142.92
26/01/2021 16:00:00,143.16
27/01/2021 16:00:00,142.06
28/01/2021 16:00:00,137.09
29/01/2021 16:00:00,131.96
01/02/2021 16:00:00,134.14
02/02/2021 16:00:00,134.99
03/02/2021 16:00:00,133.94
04/02/2021 16:00:00,137.39
05/02/2021 16:00:00,136.76
08/02/2021 16:00:00,136.91
09/02/2021 16:00:00,136.01
10/02/2021 16:00:00,135.39
11/02/2021 16:00:00,135.13
12/02/2021 16:00:00,135.37
16/02/2021 16:00:00,133.19
17/02/2021 16:00:00,130.84
18/02/2021 16:00:00,129.71
19/02/2021 16:00:00,129.87
22/02/2021 16:00:00,126
23/02/2021 16:00:00,125.86
24/02/2021 16:00:00,125.35
25/02/2021 16:00:00,120.99
26/02/2021 16:00:00,121.26
01/03/2021 16:00:00,127.79
02/03/2021 16:00:00,125.12
03/03/2021 16:00:00,122.06
04/03/2021 16:00:00,120.13
05/03/2021 16:00:00,121.42
08/03/2021 16:00:00,116.36
09/03/2021 16:00:00,121.09
10/03/2021 16:00:00,119.98
11/03/2021 16:00:00,121.96
12/03/2021 16:00:00,121.03
15/03/2021 16:00:00,123.99
16/03/2021 16:00:00,125.57
17/03/2021 16:00:00,124.76
18/03/2021 16:00:00,120.53
19/03/2021 16:00:00,119.99
22/03/2021 16:00:00,123.39
23/03/2021 16:00:00,122.54
24/03/2021 16:00:00,120.09
25/03/2021 16:00:00,120.59
26/03/2021 16:00:00,121.21
29/03/2021 16:00:00,121.39
30/03/2021 16:00:00,119.9
31/03/2021 16:00:00,122.15
01/04/2021 16:00:00,123
05/04/2021 16:00:00,125.9
06/04/2021 16:00:00,126.21
07/04/2021 16:00:00,127.9
08/04/2021 16:00:00,130.36
09/04/2021 16:00:00,133
12/04/2021 16:00:00,131.24
13/04/2021 16:00:00,134.43
14/04/2021 16:00:00,132.03
15/04/2021 16:00:00,134.5
16/04/2021 16:00:00,134.16
19/04/2021 16:00:00,134.84
20/04/2021 16:00:00,133.11
21/04/2021 16:00:00,133.5
22/04/2021 16:00:00,131.94
23/04/2021 16:00:00,134.32
26/04/2021 16:00:00,134.72
27/04/2021 16:00:00,134.39
28/04/2021 16:00:00,133.58
29/04/2021 16:00:00,133.48
30/04/2021 16:00:00,131.46
03/05/2021 16:00:00,132.54
04/05/2021 16:00:00,127.85
05/05/2021 16:00:00,128.1
06/05/2021 16:00:00,129.74
07/05/2021 16:00:00,130.21
10/05/2021 16:00:00,126.85
11/05/2021 16:00:00,125.91
12/05/2021 16:00:00,122.77
13/05/2021 16:00:00,124.97
14/05/2021 16:00:00,127.45
17/05/2021 16:00:00,126.27
18/05/2021 16:00:00,124.85
19/05/2021 16:00:00,124.69
20/05/2021 16:00:00,127.31
21/05/2021 16:00:00,125.43
24/05/2021 16:00:00,127.1
25/05/2021 16:00:00,126.9
26/05/2021 16:00:00,126.85
27/05/2021 16:00:00,125.28
28/05/2021 16:00:00,124.61
01/06/2021 16:00:00,124.28
02/06/2021 16:00:00,125.06
03/06/2021 16:00:00,123.54
04/06/2021 16:00:00,125.89
07/06/2021 16:00:00,125.9
08/06/2021 16:00:00,126.74
09/06/2021 16:00:00,127.13
10/06/2021 16:00:00,126.11
11/06/2021 16:00:00,127.35
14/06/2021 16:00:00,130.48
15/06/2021 16:00:00,129.64
16/06/2021 16:00:00,130.15
17/06/2021 16:00:00,131.79
18/06/2021 16:00:00,130.46
21/06/2021 16:00:00,132.3
22/06/2021 16:00:00,133.98
23/06/2021 16:00:00,133.7
24/06/2021 16:00:00,133.41
25/06/2021 16:00:00,133.11
28/06/2021 16:00:00,134.78
29/06/2021 16:00:00,136.33
30/06/2021 16:00:00,136.96
01/07/2021 16:00:00,137.27
02/07/2021 16:00:00,139.96
06/07/2021 16:00:00,142.02
07/07/2021 16:00:00,144.57
08/07/2021 16:00:00,143.24
09/07/2021 16:00:00,145.11
12/07/2021 16:00:00,144.5
13/07/2021 16:00:00,145.64
14/07/2021 16:00:00,149.15
15/07/2021 16:00:00,148.48
16/07/2021 16:00:00,146.39
19/07/2021 16:00:00,142.45
20/07/2021 16:00:00,146.15
21/07/2021 16:00:00,145.4
22/07/2021 16:00:00,146.8
23/07/2021 16:00:00,148.56
26/07/2021 16:00:00,148.99
27/07/2021 16:00:00,146.77
28/07/2021 16:00:00,144.98
29/07/2021 16:00:00,145.64
30/07/2021 16:00:00,145.86
02/08/2021 16:00:00,145.52
03/08/2021 16:00:00,147.36
04/08/2021 16:00:00,146.95
05/08/2021 16:00:00,147.06
06/08/2021 16:00:00,146.14
09/08/2021 16:00:00,146.09
10/08/2021 16:00:00,145.6
11/08/2021 16:00:00,145.86
12/08/2021 16:00:00,148.89
13/08/2021 16:00:00,149.1
16/08/2021 16:00:00,151.12
17/08/2021 16:00:00,150.19
18/08/2021 16:00:00,146.36
19/08/2021 16:00:00,146.7
20/08/2021 16:00:00,148.19
23/08/2021 16:00:00,149.71
24/08/2021 16:00:00,149.62
25/08/2021 16:00:00,148.36
26/08/2021 16:00:00,147.54
27/08/2021 16:00:00,148.6
30/08/2021 16:00:00,153.12
31/08/2021 16:00:00,151.83
01/09/2021 16:00:00,152.51
02/09/2021 16:00:00,153.65
03/09/2021 16:00:00,154.3
07/09/2021 16:00:00,156.69
08/09/2021 16:00:00,155.11
09/09/2021 16:00:00,154.07
10/09/2021 16:00:00,148.97
13/09/2021 16:00:00,149.55
14/09/2021 16:00:00,148.12
15/09/2021 16:00:00,149.03
16/09/2021 16:00:00,148.79
17/09/2021 16:00:00,146.06
20/09/2021 16:00:00,142.94
21/09/2021 16:00:00,143.43
22/09/2021 16:00:00,145.85
23/09/2021 16:00:00,146.83
24/09/2021 16:00:00,146.92
27/09/2021 16:00:00,145.37
28/09/2021 16:00:00,141.91
29/09/2021 16:00:00,142.83
30/09/2021 16:00:00,141.5
01/10/2021 16:00:00,142.65
04/10/2021 16:00:00,139.14
05/10/2021 16:00:00,141.11
06/10/2021 16:00:00,142
07/10/2021 16:00:00,143.29
08/10/2021 16:00:00,142.9
11/10/2021 16:00:00,142.81
12/10/2021 16:00:00,141.51
13/10/2021 16:00:00,140.91
14/10/2021 16:00:00,143.76
15/10/2021 16:00:00,144.84
18/10/2021 16:00:00,146.55
19/10/2021 16:00:00,148.76
20/10/2021 16:00:00,149.26
21/10/2021 16:00:00,149.48
22/10/2021 16:00:00,148.69
25/10/2021 16:00:00,148.64
26/10/2021 16:00:00,149.32
27/10/2021 16:00:00,148.85
28/10/2021 16:00:00,152.57
29/10/2021 16:00:00,149.8
01/11/2021 16:00:00,148.96
02/11/2021 16:00:00,150.02
03/11/2021 16:00:00,151.49
04/11/2021 16:00:00,150.96
05/11/2021 16:00:00,151.28
08/11/2021 16:00:00,150.44
09/11/2021 16:00:00,150.81
10/11/2021 16:00:00,147.92
11/11/2021 16:00:00,147.87
12/11/2021 16:00:00,149.99
15/11/2021 16:00:00,150
16/11/2021 16:00:00,151
17/11/2021 16:00:00,153.49
18/11/2021 16:00:00,157.87
19/11/2021 16:00:00,160.55
22/11/2021 16:00:00,161.02
23/11/2021 16:00:00,161.41
24/11/2021 16:00:00,161.94
26/11/2021 13:00:00,156.81
29/11/2021 16:00:00,160.24
30/11/2021 16:00:00,165.3
01/12/2021 16:00:00,164.77
02/12/2021 16:00:00,163.76
03/12/2021 16:00:00,161.84
06/12/2021 16:00:00,165.32
07/12/2021 16:00:00,171.18
08/12/2021 16:00:00,175.08
09/12/2021 16:00:00,174.56
10/12/2021 16:00:00,179.45
13/12/2021 16:00:00,175.74
14/12/2021 16:00:00,174.33
15/12/2021 16:00:00,179.3
16/12/2021 16:00:00,172.26
17/12/2021 16:00:00,171.14
20/12/2021 16:00:00,169.75
21/12/2021 16:00:00,172.99
22/12/2021 16:00:00,175.64
23/12/2021 16:00:00,176.28
27/12/2021 16:00:00,180.33
28/12/2021 16:00:00,179.29
29/12/2021 16:00:00,179.38
30/12/2021 16:00:00,178.2
31/12/2021 16:00:00,177.57
03/01/2022 16:00:00,182.01
04/01/2022 16:00:00,179.7
05/01/2022 16:00:00,174.92
06/01/2022 16:00:00,172
07/01/2022 16:00:00,172.17
10/01/2022 16:00:00,172.19
11/01/2022 16:00:00,175.08
12/01/2022 16:00:00,175.53
13/01/2022 16:00:00,172.19
14/01/2022 16:00:00,173.07
18/01/2022 16:00:00,169.8
19/01/2022 16:00:00,166.23
20/01/2022 16:00:00,164.51
21/01/2022 16:00:00,162.41
24/01/2022 16:00:00,161.62
25/01/2022 16:00:00,159.78
26/01/2022 16:00:00,159.69
27/01/2022 16:00:00,159.22
28/01/2022 16:00:00,170.33
31/01/2022 16:00:00,174.78
01/02/2022 16:00:00,174.61
02/02/2022 16:00:00,175.84
03/02/2022 16:00:00,172.9
04/02/2022 16:00:00,172.39
07/02/2022 16:00:00,171.66
08/02/2022 16:00:00,174.83
09/02/2022 16:00:00,176.28
10/02/2022 16:00:00,172.12
11/02/2022 16:00:00,168.64
14/02/2022 16:00:00,168.88
15/02/2022 16:00:00,172.79
16/02/2022 16:00:00,172.55
17/02/2022 16:00:00,168.88
18/02/2022 16:00:00,167.3
22/02/2022 16:00:00,164.32
23/02/2022 16:00:00,160.07
24/02/2022 16:00:00,162.74
25/02/2022 16:00:00,164.85
28/02/2022 16:00:00,165.12
01/03/2022 16:00:00,163.2
02/03/2022 16:00:00,166.56
03/03/2022 16:00:00,166.23
04/03/2022 16:00:00,163.17
07/03/2022 16:00:00,159.3
08/03/2022 16:00:00,157.44
09/03/2022 16:00:00,162.95
10/03/2022 16:00:00,158.52
11/03/2022 16:00:00,154.73
14/03/2022 16:00:00,150.62
15/03/2022 16:00:00,155.09
16/03/2022 16:00:00,159.59
17/03/2022 16:00:00,160.62
18/03/2022 16:00:00,163.98
21/03/2022 16:00:00,165.38
22/03/2022 16:00:00,168.82
23/03/2022 16:00:00,170.21
24/03/2022 16:00:00,174.07
25/03/2022 16:00:00,174.72
28/03/2022 16:00:00,175.6
29/03/2022 16:00:00,178.96
30/03/2022 16:00:00,177.77
31/03/2022 16:00:00,174.61
01/04/2022 16:00:00,174.31
04/04/2022 16:00:00,178.44
05/04/2022 16:00:00,175.06
06/04/2022 16:00:00,171.83
07/04/2022 16:00:00,172.14
08/04/2022 16:00:00,170.09
11/04/2022 16:00:00,165.75
12/04/2022 16:00:00,167.66
13/04/2022 16:00:00,170.4
14/04/2022 16:00:00,165.29
18/04/2022 16:00:00,165.07
19/04/2022 16:00:00,167.4
20/04/2022 16:00:00,167.23
21/04/2022 16:00:00,166.42
22/04/2022 16:00:00,161.79
25/04/2022 16:00:00,162.88
26/04/2022 16:00:00,156.8
27/04/2022 16:00:00,156.57
28/04/2022 16:00:00,163.64
29/04/2022 16:00:00,157.65
02/05/2022 16:00:00,157.96
03/05/2022 16:00:00,159.48
04/05/2022 16:00:00,166.02
05/05/2022 16:00:00,156.77
06/05/2022 16:00:00,157.28
09/05/2022 16:00:00,152.06
10/05/2022 16:00:00,154.51
11/05/2022 16:00:00,146.5
12/05/2022 16:00:00,142.56
13/05/2022 16:00:00,147.11
16/05/2022 16:00:00,145.54
17/05/2022 16:00:00,149.24
18/05/2022 16:00:00,140.82
19/05/2022 16:00:00,137.35
20/05/2022 16:00:00,137.59
23/05/2022 16:00:00,143.11
24/05/2022 16:00:00,140.36
25/05/2022 16:00:00,140.52
26/05/2022 16:00:00,143.78
27/05/2022 16:00:00,149.64
31/05/2022 16:00:00,148.84
01/06/2022 16:00:00,148.71
02/06/2022 16:00:00,151.21
03/06/2022 16:00:00,145.38
06/06/2022 16:00:00,146.14
07/06/2022 16:00:00,148.71
08/06/2022 16:00:00,147.96
09/06/2022 16:00:00,142.64
10/06/2022 16:00:00,137.13
13/06/2022 16:00:00,131.88
14/06/2022 16:00:00,132.76
15/06/2022 16:00:00,135.43
16/06/2022 16:00:00,130.06
17/06/2022 16:00:00,131.56
21/06/2022 16:00:00,135.87
22/06/2022 16:00:00,135.35
23/06/2022 16:00:00,138.27
24/06/2022 16:00:00,141.66
27/06/2022 16:00:00,141.66
28/06/2022 16:00:00,137.44
29/06/2022 16:00:00,139.23
30/06/2022 16:00:00,136.72
01/07/2022 16:00:00,138.93
05/07/2022 16:00:00,141.56
06/07/2022 16:00:00,142.92
07/07/2022 16:00:00,146.35
08/07/2022 16:00:00,147.04
11/07/2022 16:00:00,144.87
12/07/2022 16:00:00,145.86
13/07/2022 16:00:00,145.49
14/07/2022 16:00:00,148.47
15/07/2022 16:00:00,150.17
18/07/2022 16:00:00,147.07
19/07/2022 16:00:00,151
20/07/2022 16:00:00,153.04
21/07/2022 16:00:00,155.35
22/07/2022 16:00:00,154.09
25/07/2022 16:00:00,152.95
26/07/2022 16:00:00,151.6
27/07/2022 16:00:00,156.79
28/07/2022 16:00:00,157.35
29/07/2022 16:00:00,162.51
01/08/2022 16:00:00,161.51
02/08/2022 16:00:00,160.01
03/08/2022 16:00:00,166.13
04/08/2022 16:00:00,165.81
05/08/2022 16:00:00,165.35
08/08/2022 16:00:00,164.87
09/08/2022 16:00:00,164.92
10/08/2022 16:00:00,169.24
11/08/2022 16:00:00,168.49
12/08/2022 16:00:00,172.1
15/08/2022 16:00:00,173.19
16/08/2022 16:00:00,173.03
17/08/2022 16:00:00,174.55
18/08/2022 16:00:00,174.15
19/08/2022 16:00:00,171.52
22/08/2022 16:00:00,167.57
23/08/2022 16:00:00,167.23
24/08/2022 16:00:00,167.53
25/08/2022 16:00:00,170.03
26/08/2022 16:00:00,163.62
29/08/2022 16:00:00,161.38
30/08/2022 16:00:00,158.91
31/08/2022 16:00:00,157.22
01/09/2022 16:00:00,157.96
02/09/2022 16:00:00,155.81
06/09/2022 16:00:00,154.53
07/09/2022 16:00:00,155.96
08/09/2022 16:00:00,154.46
09/09/2022 16:00:00,157.37
12/09/2022 16:00:00,163.43
13/09/2022 16:00:00,153.84
14/09/2022 16:00:00,155.31
15/09/2022 16:00:00,152.37
16/09/2022 16:00:00,150.7
19/09/2022 16:00:00,154.48
20/09/2022 16:00:00,156.9
21/09/2022 16:00:00,153.72
22/09/2022 16:00:00,152.74
23/09/2022 16:00:00,150.43
26/09/2022 16:00:00,150.77
27/09/2022 16:00:00,151.76
28/09/2022 16:00:00,149.84
29/09/2022 16:00:00,142.48
30/09/2022 16:00:00,138.2
03/10/2022 16:00:00,142.45
04/10/2022 16:00:00,146.1
05/10/2022 16:00:00,146.4
06/10/2022 16:00:00,145.43
07/10/2022 16:00:00,140.09
10/10/2022 16:00:00,140.42
11/10/2022 16:00:00,138.98
12/10/2022 16:00:00,138.34
13/10/2022 16:00:00,142.99
14/10/2022 16:00:00,138.38
17/10/2022 16:00:00,142.41
18/10/2022 16:00:00,143.75
19/10/2022 16:00:00,143.86
20/10/2022 16:00:00,143.39
21/10/2022 16:00:00,147.27
24/10/2022 16:00:00,149.45
25/10/2022 16:00:00,152.34
26/10/2022 16:00:00,149.35
27/10/2022 16:00:00,144.8
28/10/2022 16:00:00,155.74
31/10/2022 16:00:00,153.34
01/11/2022 16:00:00,150.65
02/11/2022 16:00:00,145.03
03/11/2022 16:00:00,138.88
04/11/2022 16:00:00,138.38
07/11/2022 16:00:00,138.92
08/11/2022 16:00:00,139.5
09/11/2022 16:00:00,134.87
10/11/2022 16:00:00,146.87
11/11/2022 16:00:00,149.7
14/11/2022 16:00:00,148.28
15/11/2022 16:00:00,150.04
16/11/2022 16:00:00,148.79
17/11/2022 16:00:00,150.72
18/11/2022 16:00:00,151.29
21/11/2022 16:00:00,148.01
22/11/2022 16:00:00,150.18
23/11/2022 16:00:00,151.07
25/11/2022 13:05:00,148.11
28/11/2022 16:00:00,144.22
29/11/2022 16:00:00,141.17
30/11/2022 16:00:00,148.03
01/12/2022 16:00:00,148.31
02/12/2022 16:00:00,147.81
05/12/2022 16:00:00,146.63
06/12/2022 16:00:00,142.91
07/12/2022 16:00:00,140.94
08/12/2022 16:00:00,142.65
09/12/2022 16:00:00,142.16
12/12/2022 16:00:00,144.49
13/12/2022 16:00:00,145.47
14/12/2022 16:00:00,143.21
15/12/2022 16:00:00,136.5
16/12/2022 16:00:00,134.51
19/12/2022 16:00:00,132.37
20/12/2022 16:00:00,132.3
21/12/2022 16:00:00,135.45
22/12/2022 16:00:00,132.23
23/12/2022 16:00:00,131.86
27/12/2022 16:00:00,130.03
28/12/2022 16:00:00,126.04
29/12/2022 16:00:00,129.61
30/12/2022 16:00:00,129.93
03/01/2023 16:00:00,125.07
04/01/2023 16:00:00,126.36
05/01/2023 16:00:00,125.02
06/01/2023 16:00:00,129.62
09/01/2023 16:00:00,130.15
10/01/2023 16:00:00,130.73
11/01/2023 16:00:00,133.49
12/01/2023 16:00:00,133.41
13/01/2023 16:00:00,134.76
17/01/2023 16:00:00,135.94
18/01/2023 16:00:00,135.21
19/01/2023 16:00:00,135.27
20/01/2023 16:00:00,137.87
23/01/2023 16:00:00,141.11
24/01/2023 16:00:00,142.53
25/01/2023 16:00:00,141.86
26/01/2023 16:00:00,143.96
27/01/2023 16:00:00,145.93
30/01/2023 16:00:00,143
31/01/2023 16:00:00,144.29
01/02/2023 16:00:00,145.43
02/02/2023 16:00:00,150.82
03/02/2023 16:00:00,154.5
06/02/2023 16:00:00,151.73
07/02/2023 16:00:00,154.65
08/02/2023 16:00:00,151.92
09/02/2023 16:00:00,150.87
10/02/2023 16:00:00,151.01
13/02/2023 16:00:00,153.85
14/02/2023 16:00:00,153.2
15/02/2023 16:00:00,155.33
16/02/2023 16:00:00,153.71
17/02/2023 16:00:00,152.55
21/02/2023 16:00:00,148.48
22/02/2023 16:00:00,148.91
23/02/2023 16:00:00,149.4
24/02/2023 16:00:00,146.71
27/02/2023 16:00:00,147.92
28/02/2023 16:00:00,147.41
01/03/2023 16:00:00,145.31
02/03/2023 16:00:00,145.91
03/03/2023 16:00:00,151.03
06/03/2023 16:00:00,153.83
07/03/2023 16:00:00,151.6
08/03/2023 16:00:00,152.87
09/03/2023 16:00:00,150.59
10/03/2023 16:00:00,148.5
13/03/2023 16:00:00,150.47
14/03/2023 16:00:00,152.59
15/03/2023 16:00:00,152.99
16/03/2023 16:00:00,155.85
17/03/2023 16:00:00,155
20/03/2023 16:00:00,157.4
21/03/2023 16:00:00,159.28
22/03/2023 16:00:00,157.83
23/03/2023 16:00:00,158.93
24/03/2023 16:00:00,160.25
27/03/2023 16:00:00,158.28
28/03/2023 16:00:00,157.65
29/03/2023 16:00:00,160.77
30/03/2023 16:00:00,162.36
31/03/2023 16:00:00,164.9
03/04/2023 16:00:00,166.17
04/04/2023 16:00:00,165.63
05/04/2023 16:00:00,163.76
06/04/2023 16:00:00,164.66
10/04/2023 16:00:00,162.03
11/04/2023 16:00:00,160.8
